"Date","Symbol","Security Name","Client Name","Buy / Sell","Quantity Traded ","Trade Price / Wght. Avg. Price","Remarks"
"06-Mar-2006","MOSERBAER","MOSER-BAER (I) LTD","T ROWE PRICE INTERNATIONAL INC","SELL","4,23,972","221.95","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","ADBHUT TRADING CO PVT LTD","BUY","27,40,000","298.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","AUSPICIOUS INVESTMENTS PVT LTD","BUY","8,46,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","AVRON TRADING PVT LTD","BUY","13,26,000","297.85","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","KUNJVAN TEXFAB PVT LTD","BUY","22,56,000","298.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","MAXWELL DYES &amp; CHEMICALS PVT LTD","BUY","6,90,000","297.85","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","PROLAB SYNTHETICS AND DETERGENTS PVT LTD","BUY","8,89,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RAJKIRAN SYNTHETICS PVT LTD","BUY","15,03,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","2,06,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","3,89,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","8,46,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","8,89,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","15,03,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","18,83,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","22,56,000","298.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","27,40,000","298.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE ENTERPRISES LTD","SELL","103,61,609","297.85","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","RELIANCE EXPORTS PVT LTD","BUY","31,01,609","297.85","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","REVLON TRADING COMPANY PVT LTD","BUY","38,30,000","297.85","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","SAMEEP TRADING PVT LTD","BUY","3,89,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","SHRUTI TRADERS PVT LTD","BUY","18,83,000","300.00","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","SRIDIVYA TRADING PVT LTD","BUY","14,14,000","297.85","-"
"10-Mar-2006","RCVL","REL COMM VENTURES LTD","VATAYAN SYNTHETICS PVT LTD","BUY","2,06,000","300.00","-"
"14-Mar-2006","BANARISUG","BANNARI AMMAN SUGARS LTD","ANUJ ANANTRAI SHETH","BUY","49,100","1380.00","-"
"14-Mar-2006","BANARISUG","BANNARI AMMAN SUGARS LTD","ANVIL FINVEST PVT LTD","SELL","49,100","1380.00","-"
"14-Mar-2006","ZEETELE","ZEE TELEFILMS LTD","ANVIL FINTRADE PVT LTD","SELL","4,15,000","188.50","-"
"14-Mar-2006","ZEETELE","ZEE TELEFILMS LTD","ANVIL FINVEST PVT LTD","BUY","4,15,000","188.50","-"
"21-Mar-2006","GUJFLUORO","GUJARAT FLUOROCHEMICALS L","DURANT INDIA LTD","BUY","3,00,000","385.00","-"
"21-Mar-2006","GUJFLUORO","GUJARAT FLUOROCHEMICALS L","HOTZ INDUSTRIES LTD","SELL","3,00,000","385.00","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","SELL","2,75,000","778.00","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","SELL","10,00,000","781.50","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","SELL","10,00,000","781.85","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","SELL","20,00,000","777.00","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","SELL","20,00,000","779.59","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","2,75,000","778.00","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","10,00,000","781.50","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","10,00,000","781.85","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","20,00,000","777.00","-"
"21-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","20,00,000","779.59","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","SELL","3,00,000","777.70","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","SELL","11,00,000","781.65","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","SELL","30,00,000","777.00","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","6,00,000","783.18","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","11,00,000","779.51","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","30,00,000","779.81","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","6,00,000","783.18","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","11,00,000","779.51","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","30,00,000","779.81","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","3,00,000","777.70","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","11,00,000","781.65","-"
"22-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","30,00,000","777.00","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","SELL","10,00,000","777.70","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","SELL","15,00,000","780.55","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","SELL","40,00,000","779.00","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","8,00,000","782.89","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","15,00,000","781.70","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","40,00,000","778.75","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","8,00,000","782.89","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","15,00,000","781.70","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","40,00,000","778.75","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","10,00,000","777.70","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","15,00,000","780.55","-"
"23-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","40,00,000","779.00","-"
"24-Mar-2006","GUJFLUORO","GUJARAT FLUOROCHEMICALS L","HOTZ INDUSTRIES LTD","SELL","3,50,000","379.00","-"
"24-Mar-2006","GUJFLUORO","GUJARAT FLUOROCHEMICALS L","TRIUMPH PROPERTIES LTD","BUY","3,50,000","379.00","-"
"24-Mar-2006","ZEETELE","ZEE TELEFILMS LTD","CHURU TRADING COMPANY PRIVATE LIMITED","SELL","64,00,000","241.30","-"
"24-Mar-2006","ZEETELE","ZEE TELEFILMS LTD","PAN INDIA PARYATAN LIMITED","BUY","64,00,000","241.30","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","BAHAR TRADING PRIVATE LIMITED","BUY","37,80,684","788.00","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","BHUMIKA TRADING PRIVATE LIMITED","BUY","23,73,673","788.00","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","EKANSHA ENTERPRISE PVT LTD","BUY","105,00,000","788.00","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","FLORENTINC TRADING PRIVATE LIMITED","SELL","166,54,357","788.00","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","BUY","29,71,000","790.00","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","22,17,236","786.13","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","35,00,000","786.00","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","93,73,673","787.55","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","SELL","37,68,372","788.65","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","BUY","10,29,000","789.85","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","37,68,372","788.65","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","SELL","22,17,236","786.13","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","SELL","35,00,000","786.00","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","SELL","40,00,000","789.96","-"
"27-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","SELL","93,73,673","787.55","-"
"27-Mar-2006","UTIBANK","UTI BANK LTD","HSBC ASIA PACIFIC HOLDINGS (UK) Ltd","SELL","139,20,000","358.05","-"
"27-Mar-2006","UTIBANK","UTI BANK LTD","HSBC FINANCIAL SERVICES (MIDDLE EAST) LIMITED A/C HSBC IRIS INVESTMENTS (MAURITIUS) LTD","BUY","139,20,000","358.05","-"
"28-Mar-2006","DALMIACEM","DALMIA CEMENT (BHARAT) LTD","BELA DALMIA","BUY","10,00,000","266.50","-"
"28-Mar-2006","DALMIACEM","DALMIA CEMENT (BHARAT) LTD","SHREE NIRMAN LIMITED","SELL","10,00,000","266.50","-"
"28-Mar-2006","ESSELPACK","ESSEL PROPACK LTD","PAN INDIA PARYTAN LIMITED","SELL","4,27,571","421.30","-"
"28-Mar-2006","ESSELPACK","ESSEL PROPACK LTD","RUPEE FINANCE &amp; MANAGEMENT (P) LTD","BUY","4,27,571","421.30","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","ANUMATI MERCANTILE PVT LTD","BUY","10,00,000","789.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","ANUMATI MERCANTILE PVT LTD","BUY","84,61,593","796.85","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","ANUMATI MERCANTILE PVT LTD","BUY","89,90,000","795.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","BAHAR TRADING PRIVATE LIMITED","BUY","46,63,881","786.98","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","BAHAR TRADING PRIVATE LIMITED","BUY","148,40,526","794.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","FLORENTINE TRADING PRIVATE LIMITED","SELL","90,44,000","794.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RAJNIKETAN TRADERS PRIVATE LTD","SELL","17,22,214","794.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE AROMATICS &amp; PETROCHEMICALS PVT LTD","SELL","36,00,000","794.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","11,60,718","796.15","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","SELL","25,00,000","789.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","10,00,000","787.80","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","19,29,090","797.45","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE ENERGY &amp; PROJECT DEVELOPMENT PVT LTD","SELL","20,00,000","796.15","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","8,39,282","796.15","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","10,00,000","787.80","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","19,29,090","797.45","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","25,00,000","789.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","BUY","36,00,000","794.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RIYAZ TRADING PVT LTD","SELL","74,61,593","796.85","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SANCHAYITA MERCANTILE PVT LTD","SELL","10,00,000","789.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SANCHAYITA MERCANTILE PVT LTD","SELL","10,00,000","796.85","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SHANGRILA INVESTMENTS &amp; TRADING COMPANY PVT LTD","SELL","21,69,827","794.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SUMIRAN INVESTMENTS PVT LTD","SELL","19,04,485","794.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","VELOCITY TRADING PVTLTD","SELL","89,90,000","795.00","-"
"28-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","YANGSTE TRADING PVT LTD","SELL","46,63,881","786.98","-"
"28-Mar-2006","STER","STERLITE INDS (IND) LTD","INDIA OVERSEAS EXPORT (P) LTD","BUY","1,83,000","1602.00","-"
"28-Mar-2006","STER","STERLITE INDS (IND) LTD","NAGREEKA FOIL LTD","BUY","1,12,516","1603.00","-"
"28-Mar-2006","STER","STERLITE INDS (IND) LTD","NAGREEKA SYNTHETIC (P) LTD","SELL","1,12,516","1603.00","-"
"28-Mar-2006","STER","STERLITE INDS (IND) LTD","NAGREEKA SYNTHETIC (P) LTD","SELL","1,83,000","1602.00","-"
"29-Mar-2006","GUJFLUORO","GUJARAT FLUOROCHEMICALS L","CORONET HOLDINGS PVT LTD","BUY","3,50,000","465.00","-"
"29-Mar-2006","GUJFLUORO","GUJARAT FLUOROCHEMICALS L","HOTZ INDUSTRIES LTD","SELL","3,50,000","465.00","-"
"29-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","EKLAVYA MERCANTILE PVT LTD","BUY","100,00,000","792.15","-"
"29-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SANCHAYITA MERCANTILE PVT LTD","SELL","100,00,000","792.15","-"
"29-Mar-2006","STER","STERLITE INDS (IND) LTD","NAGREEKA EXPORT (P) LTD","SELL","57,271","1600.00","-"
"29-Mar-2006","STER","STERLITE INDS (IND) LTD","NAGREEKA SYNTHETIC (P) LTD","BUY","57,271","1600.00","-"
"30-Mar-2006","BANKRAJAS","THE BANK OF RAJASTHAN LTD","CORONET HOLDINGS PVT LTD","BUY","6,50,000","43.50","-"
"30-Mar-2006","BANKRAJAS","THE BANK OF RAJASTHAN LTD","HOTZ INDUSTRIES LTD","SELL","6,50,000","43.50","-"
"30-Mar-2006","DALMIACEM","DALMIA CEMENT (BHARAT) LT","BELA DALMIA","BUY","4,73,995","266.00","-"
"30-Mar-2006","DALMIACEM","DALMIA CEMENT (BHARAT) LT","HIMGIRI COMMERCIAL LTD","SELL","4,04,165","266.00","-"
"30-Mar-2006","DALMIACEM","DALMIA CEMENT (BHARAT) LT","KAVITA DALMIA","BUY","4,04,165","266.00","-"
"30-Mar-2006","DALMIACEM","DALMIA CEMENT (BHARAT) LT","SHREE NIRMAN LIMITED","SELL","4,73,995","266.00","-"
"30-Mar-2006","ESSAROIL","ESSAR OIL LTD","ESSAR INVESTMENT LTD","BUY","530,00,000","39.50","-"
"30-Mar-2006","ESSAROIL","ESSAR OIL LTD","ESSAR SISCO SHIP MGT CO. LTD","SELL","530,00,000","39.50","-"
"30-Mar-2006","HCLTECH","HCL TECHNOLOGIES LTD","APOLLO TRADING &amp; FIN. PVT LTD","SELL","2,75,000","628.00","-"
"30-Mar-2006","HCLTECH","HCL TECHNOLOGIES LTD","GITA CHOWDHRY","BUY","2,75,000","628.00","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","BAHAR TRADING PRIVATE LIMITED","BUY","10,00,000","795.00","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","EKLAVYA MERCANTILE PVT LTD","BUY","15,00,000","795.00","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","EKLAVYA MERCANTILE PVT LTD","BUY","22,41,000","794.57","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","EKLAVYA MERCANTILE PVT LTD","BUY","96,00,000","791.80","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CHEMICALS PVT LTD","BUY","37,68,372","801.45","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE POLYOLEFINS PVT LTD","SELL","37,68,372","801.45","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SANCHAYITA MERCANTILE PVT LTD","SELL","10,00,000","795.00","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SANCHAYITA MERCANTILE PVT LTD","SELL","15,00,000","795.00","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SANCHAYITA MERCANTILE PVT LTD","SELL","22,41,000","794.57","-"
"30-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","SANCHAYITA MERCANTILE PVT LTD","SELL","96,00,000","791.80","-"
"30-Mar-2006","SHRIRAMCIT","SHRIRAM CITYUNI FIN.LTD.","SHRIRAM ENTERPRISE HOLDINGS PVT LTD","BUY","24,00,000","150.00","-"
"30-Mar-2006","SHRIRAMCIT","SHRIRAM CITYUNI FIN.LTD.","SHRIRAM FINANCIAL SERVICES HOLDINGS PVT LTD","SELL","24,00,000","150.00","-"
"31-Mar-2006","GOETZEIND","GOETZE (I) LTD","M/S. JOINT INVESTMENT PVT LTD","SELL","2,50,000","225.00","-"
"31-Mar-2006","GOETZEIND","GOETZE (I) LTD","MR. ANIL NANDA","BUY","2,50,000","225.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","AMUR TRADING PRIVATE LTD","BUY","7,26,779","794.57","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","AMUR TRADING PRIVATE LTD","BUY","19,30,915","796.85","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","AMUR TRADING PRIVATE LTD","BUY","303,46,323","792.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","AMUR TRADING PRIVATE LTD","SELL","165,10,300","792.65","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","CLARION INVESTMENTS &amp; TRADING CO. PVT.LTD","SELL","78,60,304","792.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","DAINTY INVESTMENTS &amp; LEASING PVT LTD","SELL","93,75,519","793.15","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","HERCULAS INVESTMENTS PVT LTD","SELL","31,47,647","796.95","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","JOGIYA TRADERS PRIVATE LTD","SELL","22,69,049","792.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","KUDRAT INVESTMENT AND LEASING (INDIA) PVT LTD","SELL","32,59,395","794.57","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","MADHUBEN MERCHANDIES PRIVATE LTD","BUY","83,47,904","796.10","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","MADHUBEN MERCHANDIES PRIVATE LTD","BUY","93,75,519","793.15","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","MADHUBEN MERCHANDIES PRIVATE LTD","BUY","165,10,300","792.65","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","MADHUBEN MERCHANDIES PRIVATE LTD","SELL","82,00,000","792.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","NIKHIL INVESTMENTS COMPANY PVT LTD","SELL","50,58,714","797.35","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","ORNATE TRADERS PVT LTD","BUY","32,59,395","794.57","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","ORSON TRADING PVT LTD","SELL","67,65,567","794.85","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","PRATIKSHA FINANCE &amp; LEASING COMPANY PVT LTD","SELL","18,69,895","797.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","PURURAVA TRADERS PVT LTD","SELL","23,42,920","797.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RASHI TRADING COMPANY PRIVATE LTD","SELL","93,40,594","792.00","-"
"31-Mar-2006","RELIANCE","RELIANCE INDUSTRIES LTD","RELIANCE CONSOLIDATED ENTERPRISES PVT LTD","BUY","31,47,647","796.95","-"
