"Date","Symbol","Security Name","Client Name","Buy / Sell","Quantity Traded ","Trade Price / Wght. Avg. Price","Remarks"
"06-Mar-2018","GAYAPROJ","Gayatri Projects Ltd","STICHTING DEPOSITARY APG EMERGING MARKETS EQUITY POOL","BUY","13,43,103","208.70","-"
"09-Mar-2018","SHYAMCENT","Shyam Century Ferrous Ltd","BRIJ BHUSHAN AGARWAL FAMILY TRUST","BUY","107,00,000","9.60","-"
"09-Mar-2018","SHYAMCENT","Shyam Century Ferrous Ltd","MAHABIR PRASAD AGARWAL &amp; SONS (HUF)","BUY","107,00,000","9.60","-"
"09-Mar-2018","SHYAMCENT","Shyam Century Ferrous Ltd","SHYAM METALICS AND ENERGY LIMITED","SELL","214,00,000","9.60","-"
"12-Mar-2018","PVR","PVR Limited","AJAY BIJLI","BUY","1,50,000","1319.00","-"
"12-Mar-2018","PVR","PVR Limited","BIJLI) AJAY BIJLI (AAMER KRISHAN","SELL","1,50,000","1319.00","-"
"13-Mar-2018","STARCEMENT","Star Cement Limited","BRIJ BHUSHAN AGARWAL &amp; SONS (HUF)","BUY","8,42,000","119.00","-"
"13-Mar-2018","STARCEMENT","Star Cement Limited","BRIJ BHUSHAN AGARWAL FAMILY TRUST","SELL","8,42,000","119.00","-"
"15-Mar-2018","BHARTIARTL","Bharti Airtel Limited","DAMANI RADHAKISHAN","BUY","6,75,000","416.50","-"
"15-Mar-2018","BHARTIARTL","Bharti Airtel Limited","INVESTMENTS DERIVE","SELL","6,75,000","416.50","-"
"15-Mar-2018","SHYAMCENT","Shyam Century Ferrous Ltd","BRIJ BHUSAN AGARWAL","BUY","164,22,752","10.85","-"
"15-Mar-2018","SHYAMCENT","Shyam Century Ferrous Ltd","SHYAM METALICS AND ENERGY LIMITED","SELL","164,22,752","10.85","-"
"21-Mar-2018","DALMIABHA","Dalmia Bharat Limited","GAUTAM DALMIA","SELL","65,000","2920.00","-"
"21-Mar-2018","DALMIABHA","Dalmia Bharat Limited","KESHAV POWER PRIVATE LIMITED","BUY","1,30,000","2920.00","-"
"21-Mar-2018","DALMIABHA","Dalmia Bharat Limited","Y H DALMIA HUF","SELL","65,000","2920.00","-"
"21-Mar-2018","SEQUENT","Sequent Scientific Ltd.","AGNUS CAPITAL LLP","SELL","39,67,440","81.90","-"
"21-Mar-2018","SEQUENT","Sequent Scientific Ltd.","PRONOMZ VENTURES LLP","BUY","39,67,440","81.90","-"
"22-Mar-2018","DALMIABHA","Dalmia Bharat Limited","ANKITA PRATISTHAN LIMITED","BUY","35,200","2904.00","-"
"22-Mar-2018","DALMIABHA","Dalmia Bharat Limited","GAUTAM DALMIA","SELL","35,200","2904.00","-"
"22-Mar-2018","DALMIABHA","Dalmia Bharat Limited","MAYUKA INVESTMENT LIMITED","BUY","48,800","2904.00","-"
"22-Mar-2018","DALMIABHA","Dalmia Bharat Limited","Y H DALMIA HUF","SELL","48,800","2904.00","-"
"23-Mar-2018","SHYAMCENT","Shyam Century Ferrous Ltd","ANURAG KUMAR CHOUDHARY","BUY","108,00,000","9.65","-"
"23-Mar-2018","SHYAMCENT","Shyam Century Ferrous Ltd","PREM KUMAR BHAJANKA","SELL","108,00,000","9.65","-"
"26-Mar-2018","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","SELL","20,71,000","116.00","-"
"26-Mar-2018","JINDALSAW","Jindal Saw Limited","JSL LIMITED","BUY","20,71,000","116.00","-"
"26-Mar-2018","JINDRILL","Jindal Drilling And Indus","JINDAL PIPES LIMITED","BUY","13,30,000","149.40","-"
"26-Mar-2018","JINDRILL","Jindal Drilling And Indus","SUDHA APPARELS LIMITED","SELL","13,30,000","149.40","-"
"28-Mar-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","BANDISH  BHOGIBHAI AJMERA","SELL","4,99,583","239.00","-"
"28-Mar-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","MONA BANDISH AJMERA","SELL","5,69,729","239.00","-"
"28-Mar-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT SHAMALJI AJMERA","BUY","14,95,802","239.00","-"
"28-Mar-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ROOPA SHAILESH AJMERA","SELL","4,26,490","239.00","-"
"11-Apr-2018","DLF","DLF Limited","RAJDHANI INVESTMENTS &amp; AGENCIES PRIVATE LIMITED","BUY","92,00,000","215.25","-"
"11-Apr-2018","DLF","DLF Limited","RAJIV SINGH","SELL","92,00,000","215.25","-"
"11-Apr-2018","SHALPAINTS","Shalimar Paints Ltd","NALWA INVESTMENTS LIMITED","SELL","9,23,286","150.00","-"
"11-Apr-2018","SHALPAINTS","Shalimar Paints Ltd","SURYA KUMAR JHUNJHNUWALA","BUY","9,23,286","150.00","-"
"18-Apr-2018","PAPERPROD","Huhtamaki PPL Limited","AMAR BANSILAL CHHAJED","SELL","5,50,000","353.55","-"
"18-Apr-2018","PAPERPROD","Huhtamaki PPL Limited","HUHTAVEFA B.V.","BUY","5,50,000","353.55","-"
"20-Apr-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","5,00,000","277.20","-"
"20-Apr-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT SHAMALJI AJMERA","SELL","5,00,000","277.20","-"
"24-Apr-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","5,00,000","275.40","-"
"24-Apr-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT SHAMALJI AJMERA","SELL","5,00,000","275.40","-"
"26-Apr-2018","COFFEEDAY","Coffee Day Enterprise Ltd","MARINA WEST (SINGAPORE) PTE LIMITED","SELL","10,00,000","332.00","-"
"26-Apr-2018","COFFEEDAY","Coffee Day Enterprise Ltd","NEELANCHAL INVESTMENTS","BUY","10,00,000","332.00","-"
"26-Apr-2018","SHYAMCENT","Shyam Century Ferrous Ltd","MAHABIR PRASAD AGARWAL &amp; SONS (HUF)","SELL","77,00,000","13.25","-"
"26-Apr-2018","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM CAPITAL PVT. LTD.","BUY","77,00,000","13.25","-"
"01-Jun-2018","JSWENERGY","JSW Energy Limited","AMBA RIVER COKE LIMITED","BUY","14,56,000","82.25","-"
"01-Jun-2018","JSWENERGY","JSW Energy Limited","JSW STEEL COATED PRODUCTS LIMITED","BUY","46,55,000","82.25","-"
"01-Jun-2018","JSWENERGY","JSW Energy Limited","JSW STEEL LIMITED","SELL","61,11,000","82.25","-"
"18-Jun-2018","SITINET","Siti Networks Limited","DIGITAL SATELLITE MEDIA AND BROADBAND PVT LTD","SELL","70,58,298","14.50","-"
"18-Jun-2018","SITINET","Siti Networks Limited","JSGG INFRA DEVELOPERS LLP","BUY","70,58,298","14.50","-"
"22-Jun-2018","ZEEMEDIA","Zee News Limited","ARM INFRA AND UTILITIES PRIVATE LIMITED","SELL","50,00,000","29.50","-"
"22-Jun-2018","ZEEMEDIA","Zee News Limited","JSGG INFRA DEVELOPERS LLP","BUY","50,00,000","29.50","-"
"25-Jun-2018","TIINDIA","Tube Invest of India Ltd","AMBADI INVESTMENTS LIMITED","SELL","16,15,000","222.00","-"
"25-Jun-2018","TIINDIA","Tube Invest of India Ltd","ENAM SECURITIES PRIVATE LIMITED","BUY","11,15,000","222.00","-"
"25-Jun-2018","TIINDIA","Tube Invest of India Ltd","KUTIR PROPERTIES LLP","BUY","5,00,000","222.00","-"
"27-Jun-2018","ZEEMEDIA","Zee News Limited","ARM INFRA AND UTILITIES PRIVATE LIMITED","SELL","48,36,066","26.10","-"
"27-Jun-2018","ZEEMEDIA","Zee News Limited","JSGG INFRA DEVELOPERS LLP","BUY","48,36,066","26.10","-"
"31-Jul-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA BHANUMATI C","SELL","4,91,344","212.00","-"
"31-Jul-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","11,52,239","209.19","-"
"31-Jul-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","NATWARLAL SHAMALJI AJMERA","SELL","6,60,895","207.10","-"
"01-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA MANOJ ISHWARLAL","SELL","5,93,329","208.00","-"
"01-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA RUPALBEN MANOJKUMAR","SELL","5,36,883","211.00","-"
"01-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","11,30,212","209.43","-"
"02-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA BHAVNABEN SURENDRA","SELL","7,07,260","207.40","-"
"02-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA RUSHI MANOJ","SELL","4,93,260","205.50","-"
"02-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","12,00,520","206.62","-"
"03-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","15,78,536","203.10","-"
"03-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","VIMLABEN BHOGILAL AJMERA","SELL","15,78,536","203.10","-"
"06-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA KOKILABEN SHASHIKANT","SELL","6,09,350","204.30","-"
"06-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","15,91,878","204.55","-"
"06-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","SHASHIKANT SHAMALJI AJMERA","SELL","9,82,528","204.70","-"
"07-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA MAYUR SANJAY","SELL","6,41,532","205.60","-"
"07-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","6,41,532","205.60","-"
"07-Aug-2018","TECHNO","Techno Elt &amp; Eng Co. Ltd","ECAP EQUITIES LIMITED","BUY","5,00,000","284.00","-"
"07-Aug-2018","TECHNO","Techno Elt &amp; Eng Co. Ltd","J.P.FINANCIAL SERVICES PVT LTD","SELL","5,00,000","284.00","-"
"08-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA MUMUKSHU A","SELL","4,93,000","205.50","-"
"08-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","4,93,000","205.50","-"
"10-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT S AJMERA HUF","SELL","9,04,746","204.20","-"
"10-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT SHAMALJI AJMERA","BUY","9,04,746","204.20","-"
"13-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA BHARTIBEN RAJNIKANT","SELL","7,04,835","203.00","-"
"13-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","7,04,835","203.00","-"
"14-Aug-2018","PARSVNATH","Parsvnath Developers Limi","GLOBE CAPITAL MARKET LTD.","BUY","82,00,000","12.20","-"
"14-Aug-2018","PARSVNATH","Parsvnath Developers Limi","ITF MAURITIUS","SELL","82,00,000","12.20","-"
"14-Aug-2018","SHK","S H Kelkar and Co. Ltd.","KEVA CONSTRUCTIONS PVT LTD","BUY","18,00,000","195.45","-"
"14-Aug-2018","SHK","S H Kelkar and Co. Ltd.","KNP INDUSTRIES PTE LIMITED","SELL","18,00,000","195.45","-"
"16-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA PRACHI DHAVAL","SELL","6,00,000","202.20","-"
"16-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","6,00,000","202.20","-"
"17-Aug-2018","HATSUN","Hatsun Agro Product Ltd.","CHANDRAMOGAN R G","BUY","10,00,000","719.99","-"
"17-Aug-2018","HATSUN","Hatsun Agro Product Ltd.","RAJU KIRTI SHAH","SELL","6,00,000","719.95","-"
"17-Aug-2018","HATSUN","Hatsun Agro Product Ltd.","RAVI KIRTI SHAH","SELL","4,00,000","720.05","-"
"21-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA DHAVAL RAJNIKANT","SELL","7,88,532","203.20","-"
"21-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","16,83,009","203.09","-"
"21-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT SHAMALJI AJMERA","SELL","8,94,477","203.00","-"
"21-Aug-2018","HDFCBANK","HDFC Bank Ltd.","DB INTERNATIONAL (ASIA) LTD","SELL","1,20,298","2096.20","-"
"21-Aug-2018","HDFCBANK","HDFC Bank Ltd.","SOCIETE GENERALE","BUY","1,20,298","2096.20","-"
"21-Aug-2018","ITC","ITC Ltd.","DB INTERNATIONAL (ASIA) LTD","SELL","72,17,711","313.30","-"
"21-Aug-2018","ITC","ITC Ltd.","SOCIETE GENERALE","BUY","72,17,711","313.30","-"
"21-Aug-2018","MARUTI","Maruti Suzuki India Ltd","DB INTERNATIONAL (ASIA) LTD","SELL","1,47,408","9074.35","-"
"21-Aug-2018","MARUTI","Maruti Suzuki India Ltd","SOCIETE GENERALE","BUY","1,47,408","9074.35","-"
"21-Aug-2018","MCDOWELL-N","United Spirits Limited","DEUTSCHE SECURITIES MAURITIUS LIMITED","SELL","13,04,639","629.00","-"
"21-Aug-2018","MCDOWELL-N","United Spirits Limited","SOCIETE GENERALE","BUY","13,04,639","629.00","-"
"23-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA HETAL SANJAY","SELL","5,53,935","203.55","-"
"23-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","14,58,681","203.39","-"
"23-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT SHAMALJI AJMERA","SELL","9,04,746","203.30","-"
"24-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA SONALI ATUL","SELL","5,13,180","218.50","-"
"24-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","5,13,180","218.50","-"
"24-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","SANJAY CHHOTALAL AJMERA","BUY","7,46,664","218.00","-"
"24-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","SANJAY CHHOTALAL AJMERA HUF","SELL","7,46,664","218.00","-"
"28-Aug-2018","TRIDENT","Trident Limited","SATYAM HOME FURNISHINGS PRIVATE LIMITED","SELL","18,50,000","61.60","-"
"28-Aug-2018","TRIDENT","Trident Limited","TRIDENT GROUP LIMITED","BUY","18,50,000","61.60","-"
"29-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","13,55,118","220.20","-"
"29-Aug-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","SANJAY CHHOTALAL AJMERA","SELL","13,55,118","220.20","-"
"30-Aug-2018","DLF","DLF Limited","KAVITA SINGH","SELL","92,00,000","217.00","-"
"30-Aug-2018","DLF","DLF Limited","RAJDHANI INVESTMENTS &amp; AGENCIES PRIVATE LIMITED","BUY","162,00,000","217.00","-"
"30-Aug-2018","DLF","DLF Limited","RAJIV SINGH","SELL","70,00,000","217.00","-"
"31-Aug-2018","TRIDENT","Trident Limited","ASIAN COTSPIN PRIVATE LIMITED","SELL","15,50,000","65.75","-"
"31-Aug-2018","TRIDENT","Trident Limited","TRIDENT GROUP LIMITED","BUY","15,50,000","65.75","-"
"06-Sep-2018","STAR","Strides Pharma ScienceLtd","ABUSHA INVESTMENT &amp; MANAGEMENT SERVICES LLP","SELL","4,00,000","493.00","-"
"06-Sep-2018","STAR","Strides Pharma ScienceLtd","LIFECELL INTERNATIONAL PRIVATE LIMITED","BUY","4,00,000","493.00","-"
"10-Sep-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","AJMERA CEMENT PVT LTD","SELL","6,45,300","216.30","-"
"10-Sep-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ATUL C AJMERA (HUF)","SELL","4,81,052","216.00","-"
"10-Sep-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ATUL CHHOTALAL AJMERA","BUY","4,81,052","216.00","-"
"10-Sep-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","RAJNIKANT SHAMALJI AJMERA","BUY","6,45,300","216.30","-"
"12-Sep-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ARIIL TRUST .","BUY","9,81,097","213.20","-"
"12-Sep-2018","AJMERA","Ajmera Realty &amp; Inf I Ltd","ATUL CHHOTALAL AJMERA","SELL","9,81,097","213.20","-"
"14-Sep-2018","ANANTRAJ","Anant Raj Industries Limi","ANANTRAJ AGENCIES PVT LTD","BUY","44,70,000","45.15","-"
"14-Sep-2018","ANANTRAJ","Anant Raj Industries Limi","ROMA  SARIN","SELL","22,35,000","45.15","-"
"14-Sep-2018","ANANTRAJ","Anant Raj Industries Limi","SARIN SHARDA","SELL","22,35,000","45.15","-"
"17-Sep-2018","JPPOWER"," Jaiprakash Power Ven. Lt","JAYPEE DEVELOPMENT CORPORATION LIMITED","BUY","400,00,000","3.10","-"
"17-Sep-2018","JPPOWER"," Jaiprakash Power Ven. Lt","JAYPEE INFRA VENTURES PRIVATE LIMITED","SELL","400,00,000","3.10","-"
"17-Sep-2018","STARCEMENT","Star Cement Limited","SHEETIJ AGARWAL FAMILY TRUST","BUY","10,00,000","103.85","-"
"17-Sep-2018","STARCEMENT","Star Cement Limited","SUPER DIAMOND NIRMAN PVT. LTD.","SELL","10,00,000","103.85","-"
"19-Sep-2018","CHOLAFIN","Cholamandalam In &amp; Fin Co","AMBADI INVESTMENTS LIMITED","SELL","3,00,000","1325.00","-"
"19-Sep-2018","CHOLAFIN","Cholamandalam In &amp; Fin Co","TI FINANCIAL HOLIDING LTD","BUY","3,00,000","1325.00","-"
"19-Sep-2018","JPPOWER"," Jaiprakash Power Ven. Lt","JAYPEE DEVELOPMENT CORPORATION LIMITED","BUY","390,00,000","2.95","-"
"19-Sep-2018","JPPOWER"," Jaiprakash Power Ven. Lt","JAYPEE INFRA VENTURES PRIVATE LIMITED","SELL","390,00,000","2.95","-"
"19-Sep-2018","ZEEL","Zee Entertain. Enterp.Ltd","ESSEL CORPORATE LLP","BUY","10,00,000","456.25","-"
"19-Sep-2018","ZEEL","Zee Entertain. Enterp.Ltd","ESSEL HOLDINGS LIMITED","SELL","10,00,000","456.25","-"
"25-Sep-2018","STARCEMENT","Star Cement Limited","BRIJ BHUSHAN AGARWAL","BUY","10,25,000","97.80","-"
"25-Sep-2018","STARCEMENT","Star Cement Limited","SUPER DIAMOND NIRMAN PVT. LTD.","SELL","10,25,000","97.80","-"
"28-Sep-2018","ABCAPITAL","Aditya Birla Capital Ltd.","MANAV INVESTMENT AND TRADING COMPANY LTD","SELL","16,77,965","115.10","-"
"28-Sep-2018","ABCAPITAL","Aditya Birla Capital Ltd.","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","BUY","16,77,965","115.10","-"
"28-Sep-2018","ABFRL","Aditya Birla Fas &amp; Rt Ltd","MANAV INVESTMENT AND TRADING COMPANY LTD","SELL","5,96,310","185.35","-"
"28-Sep-2018","ABFRL","Aditya Birla Fas &amp; Rt Ltd","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","BUY","5,96,310","185.35","-"
"28-Sep-2018","GRASIM","Grasim Ind Ltd.","MANAV INVESTMENT AND TRADING COMPANY LTD","SELL","11,98,547","1027.95","-"
"28-Sep-2018","GRASIM","Grasim Ind Ltd.","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","BUY","11,98,547","1027.95","-"
"28-Sep-2018","HINDALCO","Hindalco Ind Ltd.","MANAV INVESTMENT AND TRADING COMPANY LTD","SELL","6,72,571","233.00","-"
"28-Sep-2018","HINDALCO","Hindalco Ind Ltd.","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","BUY","6,72,571","233.00","-"
"28-Sep-2018","MOTILALOFS","Motilal Oswal Financial S","MOTILAL OSWAL","SELL","2,69,500","672.00","-"
"28-Sep-2018","MOTILALOFS","Motilal Oswal Financial S","PASSIONATE INVESTMENT MANAGEMENT PRIVATE LIMITED","BUY","5,39,000","672.00","-"
"28-Sep-2018","MOTILALOFS","Motilal Oswal Financial S","RAAMDEO AGRAWAL","SELL","2,69,500","672.00","-"
"28-Sep-2018","TRIDENT","Trident Limited","ASIAN TRADING CORPORATION LIMITED","SELL","17,20,000","58.50","-"
"28-Sep-2018","TRIDENT","Trident Limited","TRIDENT GROUP LIMITED","BUY","17,20,000","58.50","-"
"28-Sep-2018","UFLEX","UFLEX Limited","KOTHARI PRODUCTS LIMITED","SELL","4,92,056","300.00","-"
"28-Sep-2018","UFLEX","UFLEX Limited","MONTAGE ENTERPRISES P LTD","BUY","4,92,056","300.00","-"
"28-Sep-2018","ULTRACEMCO","UltraTech Cement Limited","MANAV INVESTMENT AND TRADING COMPANY LTD","SELL","1,17,318","4114.85","-"
"28-Sep-2018","ULTRACEMCO","UltraTech Cement Limited","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","BUY","1,17,318","4114.85","-"
"01-Oct-2018","FAIRCHEM","Fairchem Speciality Ltd","NRUPAL DHANPALBHAI SHAH","BUY","3,50,000","380.00","-"
"01-Oct-2018","FAIRCHEM","Fairchem Speciality Ltd","UTKARSH BHIKHOOBHAI SHAH","SELL","3,50,000","380.00","-"
"08-Oct-2018","SICAL","Sical Logistics Limited","OPTIMUM STOCK TRADING CO.PVT.LTD","SELL","18,70,000","146.00","-"
"08-Oct-2018","SICAL","Sical Logistics Limited","RACHNA CREDIT CAPITAL (P) LTD","BUY","18,70,000","146.00","-"
"16-Oct-2018","RAMANEWS","Shree Rama Newsprint Ltd","ICICI BANK LTD. (INVESTMENT)","SELL","240,00,000","22.65","-"
"16-Oct-2018","RAMANEWS","Shree Rama Newsprint Ltd","KAILASH  KABRA","BUY","78,40,000","22.65","-"
"16-Oct-2018","RAMANEWS","Shree Rama Newsprint Ltd","PATEL KETANKUMAR","BUY","87,90,000","22.65","-"
"16-Oct-2018","RAMANEWS","Shree Rama Newsprint Ltd","RIDDHI SIDDHI GLUCO BIOLS LIMITED","BUY","73,70,000","22.65","-"
"22-Oct-2018","TRIDENT","Trident Limited","ASIAN COTSPIN PRIVATE LIMITED","SELL","15,70,000","63.85","-"
"22-Oct-2018","TRIDENT","Trident Limited","TRIDENT GROUP LIMITED","BUY","15,70,000","63.85","-"
"15-Nov-2018","KOTAKBANK","Kotak Mahindra Bank Limit","ABERDEEN AST MGT ASIA LTD EDINBURGH FD MGRS - DRAGON TR","BUY","25,63,180","1130.00","-"
"15-Nov-2018","KOTAKBANK","Kotak Mahindra Bank Limit","GOVERNMENT OF SINGAPORE","BUY","95,57,522","1130.00","-"
"15-Nov-2018","KOTAKBANK","Kotak Mahindra Bank Limit","ING MAURITIUS INVESTMENTS I","SELL","127,45,702","1130.00","-"
"15-Nov-2018","KOTAKBANK","Kotak Mahindra Bank Limit","NOMURA A/C TFL PENSION FUND","BUY","6,25,000","1130.00","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","EMPLOYEES RETIREMENT PLAN OF DUKE UNIVERSITY","BUY","1,11,150","904.55","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","GHI ERP LTD","SELL","1,11,150","904.55","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","GHI HSP LTD","SELL","1,96,992","904.55","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","GHI JBD LTD","SELL","2,07,425","904.55","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","GHI LTP LTD","SELL","6,29,478","904.55","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","GOTHIC CORPORATION","BUY","6,29,478","904.55","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","GOTHIC HSP CORPORATION","BUY","1,96,992","904.55","-"
"27-Nov-2018","CENTURYTEX","Century Textiles Ltd.","THE DUKE ENDOWMENT","BUY","2,07,425","904.55","-"
"13-Dec-2018","MFSL","Max Fin Serv Ltd","MAX VENTURES INVESMENT HOLDINGS PRIVATE LIMITED","SELL","49,99,130","429.50","-"
"13-Dec-2018","MFSL","Max Fin Serv Ltd","NEW YORK LIFE INSURANCE COMPANY","BUY","49,99,130","429.50","-"
