"Date","Symbol","Security Name","Client Name","Buy / Sell","Quantity Traded ","Trade Price / Wght. Avg. Price","Remarks"
"07-May-2015","GULFOILLUB","Gulf Oil Lub. Ind. Ltd.","GULF OIL INTERNATIONAL MAURITIUS INC","BUY","8,00,000","450.00","-"
"07-May-2015","GVKPIL","GVK Power &amp; Infrastructur","G INDIRA KRISHNA REDDY","SELL","286,00,000","8.50","-"
"07-May-2015","GVKPIL","GVK Power &amp; Infrastructur","GREENRIDGE HOTELS AND RESORTS LLP","SELL","72,74,500","8.50","-"
"07-May-2015","GVKPIL","GVK Power &amp; Infrastructur","VERTEX PROJECTS LIMITED","BUY","358,74,500","8.50","-"
"08-May-2015","GULFOILLUB","Gulf Oil Lub. Ind. Ltd.","BRIDGE INDIA FUND","SELL","4,37,500","446.75","-"
"08-May-2015","GULFOILLUB","Gulf Oil Lub. Ind. Ltd.","GULF OIL INTERNATIONAL MAURITIUS INC","BUY","4,37,500","446.75","-"
"14-May-2015","GULFCORP","Gulf Oil Corp. Ltd.","AFRIN DIA","SELL","9,75,000","150.75","-"
"14-May-2015","GULFCORP","Gulf Oil Corp. Ltd.","BRIDGE INDIA FUND","SELL","15,00,000","150.75","-"
"14-May-2015","GULFCORP","Gulf Oil Corp. Ltd.","HINDUJA POWER LIMITED","BUY","24,75,000","150.75","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","FIDELITY ADVISOR SERIES VIII FID ADV DIVERSIFIED INTL FUND","BUY","1,98,467","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","FIDELITY ADVISOR SERIES VIII FIDELITY ADVISOR EMG MKTS FUND","BUY","80,784","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","FIDELITY EMERGING MARKETS PORTFOLIO FUND","BUY","43,446","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","FIDELITY FINANCIAL TRUST FIDELITY INDEPENDENCE FUND","BUY","2,47,690","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","FIDELITY INVESTMENT TRUST FIDELITY DIV INTL FUND","BUY","25,25,892","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","FIDELITY INVESTMENT TRUST FIDELITY EMERGING MARKETS FUND","BUY","6,28,866","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","FIDELITY INVESTMENT TRUST FIDELITY TOTAL INTL EQUITY FUND","BUY","9,552","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","TIGER GLOBAL FIVE INDIAN HOLDINGS","SELL","14,50,312","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","TIGER GLOBAL FOUR JD HOLDINGS","SELL","23,39,190","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","VARIABLE INSURANCE PRODUCTS FUND II ASSET MGR GWTH PORTFOLIO","BUY","4,442","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","VARIABLE INSURANCE PRODUCTS FUND II EMERGING MKTS PORTFOLIO","BUY","35,502","1077.15","-"
"19-May-2015","JUSTDIAL","Justdial Ltd.","VARIABLE INSURANCE PRODUCTS FUND V ASSET MANAGER PORTFOLIO","BUY","14,861","1077.15","-"
"21-May-2015","HINDUJAVEN","Hinduja Ventures Limited","AASIA EXPORTS","BUY","2,00,000","423.00","-"
"21-May-2015","HINDUJAVEN","Hinduja Ventures Limited","HINDUJA ESTATE DEVELOPERS","SELL","2,00,000","423.00","-"
"22-May-2015","MONSANTO","Monsanto India Limited","MONSANTO COMPANY","SELL","6,00,000","2962.00","-"
"22-May-2015","MONSANTO","Monsanto India Limited","MONSANTO INVESTMENTS INDIA PVT LTD","BUY","6,00,000","2962.00","-"
"01-Jun-2015","HGS","Hinduja Global Sols Ltd","AASIA EXPORTS","BUY","4,00,000","524.00","-"
"01-Jun-2015","HGS","Hinduja Global Sols Ltd","HINDUJA ESTATE DEVELOPERS","SELL","4,00,000","524.00","-"
"02-Jun-2015","HGS","Hinduja Global Sols Ltd","AASIA EXPORTS","BUY","4,00,000","523.00","-"
"02-Jun-2015","HGS","Hinduja Global Sols Ltd","HINDUJA ESTATE DEVELOPERS","SELL","4,00,000","523.00","-"
"05-Jun-2015","LUMAXTECH","Lumax Auto Technologies L","ALBULA INVESTMENT FUND LTD","BUY","6,75,000","242.50","-"
"05-Jun-2015","LUMAXTECH","Lumax Auto Technologies L","ORANGE MAURITIUS INVESTMENTS LTD","SELL","6,75,000","242.50","-"
"11-Jun-2015","CUB","City Union Bank Ltd.","INTEGRATED ENTERPRISES (INDIA) LIMITED","BUY","5,00,000","103.50","-"
"11-Jun-2015","CUB","City Union Bank Ltd.","PANCHAPAGESAN VAIDYANATHANHUF","SELL","5,00,000","103.50","-"
"16-Jun-2015","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","BUY","10,66,000","54.75","-"
"16-Jun-2015","JINDALSAW","Jindal Saw Limited","DEEPIKA JINDAL","BUY","10,66,000","55.50","-"
"16-Jun-2015","JINDALSAW","Jindal Saw Limited","JARGO INVESTMENTS LIMITED","SELL","10,66,000","54.75","-"
"16-Jun-2015","JINDALSAW","Jindal Saw Limited","VAVASA INVESTMENTS LIMITED","SELL","10,66,000","55.50","-"
"16-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","BRIJ BHUSHAN AGARWAL &amp; SONS (HUF)","SELL","5,00,000","155.00","-"
"16-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","SUBHAM CAPITAL PRIVATE LIMITED","BUY","5,00,000","155.00","-"
"17-Jun-2015","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","BUY","7,79,000","57.10","-"
"17-Jun-2015","JINDALSAW","Jindal Saw Limited","DEEPIKA JINDAL","BUY","8,12,500","57.10","-"
"17-Jun-2015","JINDALSAW","Jindal Saw Limited","JARGO INVESTMENTS LIMITED","SELL","7,79,000","57.10","-"
"17-Jun-2015","JINDALSAW","Jindal Saw Limited","VAVASA INVESTMENTS LIMITED","SELL","8,12,500","57.10","-"
"17-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","MITTU AGARWAL","SELL","5,00,000","155.00","-"
"17-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","SUBHAM CAPITAL PRIVATE LIMITED","BUY","10,00,000","155.00","-"
"17-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","SUMITRA DEVI AGARWAL","SELL","5,00,000","155.00","-"
"19-Jun-2015","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","BUY","5,57,853","57.20","-"
"19-Jun-2015","JINDALSAW","Jindal Saw Limited","SARMENTO HOLDINGS LIMITED","SELL","5,57,853","57.20","-"
"23-Jun-2015","JAGRAN","Jagran Prakashan Limited","JAGRAN MEDIA NETWORK INVESTMENT PRIVATE LIMITED","BUY","86,00,000","118.65","-"
"23-Jun-2015","JAGRAN","Jagran Prakashan Limited","SUVI INFO MANAGEMENT (INDORE) PRIVATE LIMITED","SELL","86,00,000","118.65","-"
"24-Jun-2015","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","BUY","10,67,854","59.15","-"
"24-Jun-2015","JINDALSAW","Jindal Saw Limited","BEAUFIELD HOLDINGS LIMITED","SELL","13,57,854","59.10","-"
"24-Jun-2015","JINDALSAW","Jindal Saw Limited","DEEPIKA JINDAL","BUY","15,47,147","59.15","-"
"24-Jun-2015","JINDALSAW","Jindal Saw Limited","SARMENTO HOLDINGS LIMITED","SELL","12,57,147","59.20","-"
"25-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","BRIJ BHUSHAN AGARWAL &amp; SONS (HUF)","SELL","5,00,000","155.00","-"
"25-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","SUBHAM CAPITAL PRIVATE LIMITED","BUY","5,00,000","155.00","-"
"29-Jun-2015","GVKPIL","GVK Power &amp; Infrastructur","G INDIRA KRISHNA REDDY","SELL","90,65,110","8.90","-"
"29-Jun-2015","GVKPIL","GVK Power &amp; Infrastructur","KRISHNARAM BHUPAL","SELL","128,69,395","8.90","-"
"29-Jun-2015","GVKPIL","GVK Power &amp; Infrastructur","SHRIYA BHUPAL","SELL","80,65,000","9.00","-"
"29-Jun-2015","GVKPIL","GVK Power &amp; Infrastructur","VERTEX PROJECTS LIMITED","BUY","299,99,505","8.93","-"
"29-Jun-2015","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","BUY","5,25,000","57.40","-"
"29-Jun-2015","JINDALSAW","Jindal Saw Limited","BEAUFIELD HOLDINGS LIMITED","SELL","5,47,646","57.40","-"
"29-Jun-2015","JINDALSAW","Jindal Saw Limited","DEEPIKA JINDAL","BUY","10,72,646","57.40","-"
"29-Jun-2015","JINDALSAW","Jindal Saw Limited","PENTEL HOLDINGLIMITED","SELL","10,50,000","57.40","-"
"30-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","SHEETIJ AGARWAL","SELL","5,00,000","150.00","-"
"30-Jun-2015","SFCL","Star Ferro &amp; Cement Ltd.","SUBHAM CAPITAL PRIVATE LIMITED","BUY","5,00,000","150.00","-"
"07-Jul-2015","UBL","United Breweries Limited","HEINEKEN INTERNATIONAL B.V.","BUY","85,00,000","1030.00","-"
"07-Jul-2015","UBL","United Breweries Limited","UNITED SPIRITS LIMITED","SELL","85,00,000","1030.00","-"
"08-Jul-2015","SFCL","Star Ferro &amp; Cement Ltd.","SHEETIJ AGARWAL","SELL","5,00,000","155.00","-"
"08-Jul-2015","SFCL","Star Ferro &amp; Cement Ltd.","SUBHAM CAPITAL PRIVATE LIMITED","BUY","5,00,000","155.00","-"
"09-Jul-2015","DOLPHINOFF","Dolphin Offshore Enterpri","PARAM CAPITAL RESEARCH PVT. LTD.","SELL","8,10,000","129.00","-"
"09-Jul-2015","DOLPHINOFF","Dolphin Offshore Enterpri","PARAM VALUE INVESTMENTS","BUY","8,10,000","129.00","-"
"09-Jul-2015","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","BUY","7,62,000","67.00","-"
"09-Jul-2015","JINDALSAW","Jindal Saw Limited","PENTEL HOLDINGLIMITED","SELL","7,62,000","67.00","-"
"13-Jul-2015","JINDALSAW","Jindal Saw Limited","DEEPIKA JINDAL","BUY","10,61,207","67.70","-"
"13-Jul-2015","JINDALSAW","Jindal Saw Limited","HESTON SECURITIES LIMITED","SELL","10,61,207","67.70","-"
"15-Jul-2015","JINDALSAW","Jindal Saw Limited","ABHYUDAY JINDAL","BUY","8,01,793","68.50","-"
"15-Jul-2015","JINDALSAW","Jindal Saw Limited","HESTON SECURITIES LIMITED","SELL","8,01,793","68.50","-"
"21-Jul-2015","ARVIND","Arvind Limited","AURA SECURITIES PVT LTD","BUY","11,90,000","304.35","-"
"21-Jul-2015","ARVIND","Arvind Limited","SANJAY S LALBHAI","SELL","11,90,000","304.35","-"
"21-Jul-2015","JINDALSTEL","Jindal Steel &amp; Power","JSL LIMITED","BUY","8,00,000","79.40","-"
"21-Jul-2015","JINDALSTEL","Jindal Steel &amp; Power","JSL OVERSEAS LIMITED","SELL","8,00,000","79.40","-"
"22-Jul-2015","BALKRISIND","Balkrishna Ind. Ltd","GPP ENTERPRISES LLP","SELL","2,58,000","668.50","-"
"22-Jul-2015","BALKRISIND","Balkrishna Ind. Ltd","SHYAMLATA SURESHKUMAR PODDAR","BUY","86,000","668.50","-"
"22-Jul-2015","BALKRISIND","Balkrishna Ind. Ltd","VIJAYLAXMI ARVINDKUMAR PODDAR","BUY","1,72,000","668.50","-"
"23-Jul-2015","ISFT","Intrasoft Tech. Ltd","INTRASOFT BENEFICIARY TRUST","SELL","2,00,000","510.00","-"
"23-Jul-2015","ISFT","Intrasoft Tech. Ltd","MAYANK SECURITIES PVT. LTD.","BUY","2,00,000","510.00","-"
"30-Jul-2015","SHYAMCENT","Shyam Century Ferrous Ltd","MITTU AGARWAL","SELL","10,00,000","8.60","-"
"30-Jul-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM CAPITAL PRIVATE LIMITED","BUY","10,00,000","8.60","-"
"31-Jul-2015","SHYAMCENT","Shyam Century Ferrous Ltd","MITTU AGARWAL","SELL","15,00,000","8.60","-"
"31-Jul-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM CAPITAL PRIVATE LIMITED","BUY","15,00,000","8.60","-"
"04-Aug-2015","GREENLAM","Greenlam Industries Ltd.","JWALAMUKHI INVESTMENT HOLDINGS","SELL","11,75,000","365.00","-"
"04-Aug-2015","GREENLAM","Greenlam Industries Ltd.","KNM REALTORS PRIVATE LIMITED","BUY","11,75,000","365.00","-"
"04-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","INFOREV SOFTWARE PRIVATE LIMITED","BUY","10,00,000","7.45","-"
"04-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","MITTU AGARWAL","SELL","15,00,000","7.45","-"
"04-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","NARANTAK DEALCOMM LTD.","BUY","15,00,000","7.45","-"
"04-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM AGARWAL","SELL","10,00,000","7.45","-"
"05-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","MITTU AGARWAL","SELL","22,00,000","7.10","-"
"05-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","NARANTAK DEALCOMM LTD.","BUY","22,00,000","7.10","-"
"06-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","INFOREV SOFTWARE PRIVATE LIMITED","BUY","20,00,000","6.75","-"
"06-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SHEETIJ AGARWAL","SELL","25,00,000","6.75","-"
"06-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM AGARWAL","SELL","20,00,000","6.75","-"
"06-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM CAPITAL PRIVATE LIMITED","BUY","25,00,000","6.75","-"
"07-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","INFOREV SOFTWARE PRIVATE LIMITED","BUY","20,00,000","6.45","-"
"07-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","NARANTAK DEALCOMM LTD.","BUY","33,00,000","6.45","-"
"07-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SHEETIJ AGARWAL","SELL","33,00,000","6.45","-"
"07-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","SUBHAM AGARWAL","SELL","20,00,000","6.45","-"
"10-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","BRIJ BHUSHAN AGARWAL(SUBHAM AGARWAL)","SELL","30,00,000","6.15","-"
"10-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","ESKAY BUSINESS PRIVATE LIMITED","SELL","6,37,904","6.15","-"
"10-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","ESKAY BUSINESS PVT. LTD.","SELL","8,10,088","6.15","-"
"10-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","INFOREV SOFTWARE PRIVATE LIMITED","BUY","25,00,000","6.15","-"
"10-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","NARANTAK DEALCOMM LTD.","BUY","38,10,088","6.15","-"
"10-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","PONNI TREXIM PRIVATE LIMITED","SELL","18,62,096","6.15","-"
"12-Aug-2015","AXISBANK","Axis Bank Limited","CORONATION GLOBAL EMERGING MARKETS FUND","BUY","7,41,069","571.25","-"
"12-Aug-2015","AXISBANK","Axis Bank Limited","CORONATION GLOBAL EMERGING MARKETS FUND","SELL","7,41,069","571.25","-"
"12-Aug-2015","TCS","Tata Consultancy Serv Ltd","CORONATION GLOBAL EMERGING MARKETS FUND","BUY","49,865","2604.20","-"
"12-Aug-2015","TCS","Tata Consultancy Serv Ltd","CORONATION GLOBAL EMERGING MARKETS FUND","SELL","49,865","2604.20","-"
"12-Aug-2015","YESBANK","Yes Bank Limited","CORONATION GLOBAL EMERGING MARKETS FUND","BUY","5,33,155","798.65","-"
"12-Aug-2015","YESBANK","Yes Bank Limited","CORONATION GLOBAL EMERGING MARKETS FUND","SELL","5,33,155","798.65","-"
"17-Aug-2015","GPPL","Gujarat Pipavav Port Ltd","CREDIT SUISSE (SINGAPORE) LIMITED A/C CREDIT SUISSE (SINGAP","SELL","65,00,000","197.00","-"
"17-Aug-2015","GPPL","Gujarat Pipavav Port Ltd","KOTAK MAHINDRA (INTERNATIONAL) LIMITED","BUY","65,00,000","197.00","-"
"17-Aug-2015","SAKSOFT","Saksoft Limited","ADITYA KRISHNA","SELL","13,50,000","153.20","-"
"17-Aug-2015","SAKSOFT","Saksoft Limited","SAK INDUSTRIES PVT LTD","BUY","13,50,000","153.20","-"
"19-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","BHAWNA  AGARWAL","SELL","10,48,000","12.00","-"
"19-Aug-2015","SHYAMCENT","Shyam Century Ferrous Ltd","PATTON INTERNATIONAL LIMITED","BUY","104,88,000","11.89","-"
